,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
0 ,Rolando Aarons,Midfielder,10 ,,,13 ,1 ,,0 ,6 ,10 ,5 ,,23 ,29 ,34 ,5 ,4 ,6 ,,1 ,1 ,119 ,12 ,1 ,12 ,0 ,0 ,7 ,1 ,0 ,9 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,2 ,1 ,1 ,0 ,,,,,,,,
1 ,Almen Abdi,Midfielder,32 ,,,83 ,1 ,,10 ,32 ,24 ,9 ,,137 ,140 ,153 ,12 ,22 ,31 ,,0 ,0 ,938 ,29 ,4 ,55 ,0 ,2 ,36 ,4 ,0 ,38 ,1 ,2 ,0 ,2 ,0 ,1 ,0 ,0 ,1 ,39 ,10 ,0 ,1 ,,,,,,,,
2 ,Abdul Rahman Baba,Defender,15 ,2 ,13 ,47 ,1 ,0 ,1 ,23 ,32 ,13 ,1 ,76 ,67 ,65 ,8 ,8 ,13 ,0 ,1 ,1 ,526 ,35 ,0 ,31 ,0 ,0 ,18 ,1 ,0 ,14 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
3 ,Mehdi Abeid,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
4 ,Tammy Abraham,Forward,2 ,,,0 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,0 ,10 ,5 ,0 ,2 ,,,,0 ,0 ,2 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
5 ,Charlie Adam,Midfielder,22 ,,,18 ,1 ,,9 ,12 ,14 ,10 ,,73 ,68 ,76 ,10 ,17 ,10 ,,0 ,1 ,546 ,25 ,1 ,40 ,0 ,1 ,68 ,6 ,1 ,30 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,29 ,4 ,0 ,0 ,,,,,,,,
6 ,Emmanuel Adebayor,Forward,12 ,,,2 ,,,2 ,1 ,7 ,4 ,,,,,,,,,,1 ,230 ,19 ,0 ,6 ,,,,1 ,0 ,10 ,11 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,12 ,4 ,0 ,2 ,,,,,,,,
7 ,Adrián,Goalkeeper,32 ,9 ,39 ,,,,,,,,,,,,,,,0 ,2 ,0 ,853 ,27 ,,,,,275 ,1 ,1 ,1 ,,0 ,,,,,,,,,,,,99 ,2 ,19 ,40 ,11 ,31 ,155 ,288 
8 ,Ibrahim Afellay,Midfielder,31 ,,,27 ,1 ,,10 ,11 ,12 ,5 ,,162 ,117 ,110 ,41 ,14 ,16 ,,0 ,2 ,1274 ,41 ,3 ,68 ,0 ,3 ,68 ,3 ,1 ,19 ,2 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,39 ,8 ,0 ,1 ,,,,,,,,
9 ,Benik Afobe,Forward,15 ,,,5 ,,,2 ,2 ,9 ,6 ,,,,,,,,,,0 ,224 ,15 ,0 ,4 ,,,,0 ,0 ,15 ,9 ,4 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,5 ,0 ,4 ,,,,,,,,
10 ,Gabriel Agbonlahor,Forward,15 ,,,6 ,,,2 ,2 ,9 ,1 ,,,,,,,,,,2 ,223 ,15 ,2 ,12 ,,,,0 ,0 ,21 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,10 ,6 ,1 ,1 ,,,,,,,,
11 ,Sergio Agüero,Forward,30 ,,,15 ,,,26 ,6 ,0 ,0 ,,,,,,,,,,2 ,727 ,24 ,5 ,20 ,,,,1 ,0 ,20 ,27 ,24 ,5 ,16 ,3 ,4 ,1 ,4 ,0 ,119 ,52 ,0 ,16 ,,,,,,,,
12 ,Nathan Aké,Defender,24 ,7 ,24 ,79 ,1 ,0 ,3 ,76 ,72 ,26 ,1 ,80 ,135 ,73 ,10 ,34 ,25 ,0 ,0 ,0 ,609 ,25 ,1 ,42 ,0 ,0 ,30 ,4 ,1 ,28 ,0 ,1 ,0 ,0 ,1 ,1 ,,,,,,,,,,,,,,,
13 ,Chuba Akpom,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
14 ,Alberto Moreno,Defender,32 ,6 ,36 ,92 ,1 ,1 ,13 ,63 ,48 ,9 ,0 ,138 ,143 ,122 ,16 ,14 ,15 ,0 ,0 ,4 ,1323 ,41 ,3 ,138 ,0 ,1 ,85 ,3 ,0 ,29 ,6 ,1 ,0 ,0 ,1 ,1 ,,,,,,,,,,,,,,,
15 ,Marc Albrighton ,Midfielder,38 ,,,65 ,1 ,,14 ,49 ,19 ,4 ,,214 ,154 ,172 ,51 ,11 ,38 ,,0 ,6 ,912 ,24 ,11 ,272 ,0 ,4 ,57 ,4 ,0 ,21 ,3 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,42 ,11 ,0 ,2 ,,,,,,,,
16 ,Toby Alderweireld ,Defender,38 ,13 ,35 ,45 ,1 ,0 ,8 ,66 ,285 ,125 ,1 ,161 ,116 ,74 ,7 ,59 ,39 ,0 ,0 ,2 ,2076 ,55 ,1 ,16 ,0 ,2 ,238 ,3 ,0 ,9 ,1 ,4 ,3 ,0 ,1 ,0 ,,,,,,,,,,,,,,,
17 ,Aleix García ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
18 ,Trent Alexander-Arnold ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
19 ,Alexandre Pato ,Forward,2 ,,,3 ,,,0 ,0 ,1 ,1 ,,,,,,,,,,0 ,27 ,14 ,0 ,0 ,,,,0 ,0 ,2 ,2 ,1 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,4 ,2 ,1 ,2 ,,,,,,,,
20 ,Allan ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
21 ,Joe Allen ,Midfielder,19 ,,,28 ,1 ,,3 ,14 ,8 ,3 ,,73 ,59 ,56 ,7 ,3 ,11 ,,0 ,1 ,410 ,22 ,1 ,5 ,0 ,2 ,19 ,0 ,0 ,14 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,4 ,0 ,1 ,,,,,,,,
22 ,Dele Alli ,Midfielder,33 ,,,71 ,1 ,,27 ,61 ,32 ,18 ,,175 ,203 ,272 ,30 ,37 ,44 ,,0 ,9 ,1083 ,33 ,11 ,19 ,0 ,18 ,26 ,7 ,0 ,50 ,6 ,10 ,1 ,9 ,0 ,3 ,0 ,0 ,0 ,74 ,28 ,0 ,6 ,,,,,,,,
23 ,Ryan Allsop ,Goalkeeper,1 ,0 ,1 ,,,,,,,,,,,,,,,0 ,0 ,0 ,8 ,8 ,,,,,1 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,1 ,0 ,0 ,2 ,2 
24 ,Morgan Amalfitano ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
25 ,Daniel Amartey ,Defender,5 ,0 ,2 ,1 ,1 ,0 ,0 ,2 ,2 ,0 ,0 ,7 ,4 ,6 ,1 ,2 ,3 ,0 ,0 ,0 ,66 ,13 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
26 ,Jordan Amavi ,Defender,10 ,2 ,13 ,36 ,1 ,0 ,3 ,37 ,32 ,15 ,0 ,64 ,92 ,86 ,25 ,20 ,17 ,0 ,1 ,2 ,368 ,37 ,1 ,40 ,0 ,0 ,19 ,2 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
27 ,Marco Amelia ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
28 ,Sammy Ameobi ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
29 ,Andreas Pereira ,Midfielder,4 ,,,1 ,1 ,,0 ,1 ,0 ,0 ,,7 ,6 ,12 ,4 ,0 ,2 ,,0 ,0 ,49 ,12 ,0 ,11 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
30 ,Tony Andreu ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
31 ,Angeliño ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
32 ,Gabriele Angella ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
33 ,Victor Anichebe ,Forward,10 ,,,2 ,,,6 ,2 ,8 ,6 ,,,,,,,,,,0 ,108 ,11 ,1 ,2 ,,,,0 ,0 ,2 ,4 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,13 ,4 ,0 ,1 ,,,,,,,,
34 ,Vurnon Anita ,Midfielder,28 ,,,74 ,1 ,,2 ,56 ,40 ,15 ,,160 ,110 ,102 ,9 ,16 ,21 ,,0 ,3 ,990 ,35 ,0 ,28 ,0 ,2 ,53 ,6 ,0 ,29 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,8 ,2 ,0 ,0 ,,,,,,,,
35 ,Michail Antonio ,Forward,26 ,,,37 ,1 ,,11 ,57 ,45 ,22 ,,129 ,157 ,151 ,47 ,39 ,34 ,,1 ,3 ,523 ,20 ,4 ,68 ,0 ,1 ,31 ,3 ,0 ,27 ,11 ,8 ,6 ,1 ,1 ,2 ,0 ,0 ,0 ,54 ,20 ,0 ,6 ,,,,,,,,
36 ,Ikechi Anya ,Midfielder,28 ,,,16 ,1 ,,5 ,45 ,33 ,12 ,,102 ,61 ,52 ,14 ,14 ,21 ,,0 ,1 ,660 ,24 ,2 ,71 ,0 ,0 ,28 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,1 ,0 ,1 ,,,,,,,,
37 ,Giedrius Arlauskis ,Goalkeeper,1 ,0 ,1 ,,,,,,,,,,,,,,,0 ,0 ,0 ,5 ,5 ,,,,,2 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,1 ,1 ,0 
38 ,Adam Armstrong ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
39 ,Marko Arnautovic ,Forward,34 ,,,53 ,,,12 ,28 ,14 ,2 ,,,,,,,,,,6 ,1081 ,32 ,11 ,56 ,,,,2 ,0 ,49 ,32 ,11 ,0 ,9 ,1 ,4 ,0 ,3 ,0 ,70 ,22 ,0 ,10 ,,,,,,,,
40 ,Harry Arter ,Midfielder,21 ,,,57 ,1 ,,11 ,25 ,9 ,2 ,,118 ,103 ,109 ,22 ,8 ,5 ,,0 ,0 ,1034 ,49 ,1 ,7 ,1 ,5 ,80 ,7 ,0 ,23 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,36 ,7 ,0 ,0 ,,,,,,,,
41 ,Mikel Arteta ,Midfielder,9 ,,,8 ,1 ,,0 ,7 ,8 ,4 ,,17 ,20 ,15 ,0 ,8 ,4 ,,0 ,0 ,132 ,15 ,1 ,0 ,0 ,1 ,7 ,1 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,,,,,,,,
42 ,Christian Atsu ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
43 ,Charlie Austin ,Forward,7 ,,,5 ,,,3 ,0 ,7 ,2 ,,,,,,,,,,0 ,50 ,7 ,0 ,3 ,,,,0 ,0 ,3 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,2 ,0 ,1 ,,,,,,,,
44 ,Jordan Ayew ,Forward,30 ,,,40 ,,,21 ,23 ,8 ,5 ,,,,,,,,,,0 ,800 ,27 ,4 ,43 ,,,,6 ,1 ,48 ,10 ,7 ,1 ,6 ,0 ,2 ,0 ,1 ,0 ,59 ,21 ,0 ,1 ,,,,,,,,
45 ,César Azpilicueta ,Defender,37 ,8 ,50 ,114 ,1 ,0 ,2 ,86 ,102 ,32 ,0 ,210 ,182 ,124 ,6 ,46 ,39 ,0 ,0 ,3 ,1798 ,49 ,3 ,57 ,0 ,1 ,103 ,7 ,0 ,39 ,1 ,2 ,0 ,2 ,0 ,0 ,,,,,,,,,,,,,,,
46 ,Daniel Bachmann ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
47 ,Leandro Bacuna ,Midfielder,31 ,,,48 ,1 ,,7 ,56 ,53 ,16 ,,157 ,110 ,124 ,25 ,26 ,24 ,,2 ,0 ,1133 ,37 ,2 ,92 ,0 ,2 ,93 ,8 ,0 ,36 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,32 ,9 ,0 ,1 ,,,,,,,,
48 ,Leighton Baines ,Defender,18 ,4 ,26 ,34 ,1 ,0 ,3 ,29 ,42 ,19 ,0 ,62 ,68 ,54 ,4 ,9 ,17 ,0 ,0 ,1 ,756 ,42 ,2 ,103 ,0 ,0 ,57 ,0 ,0 ,6 ,4 ,2 ,0 ,0 ,2 ,1 ,,,,,,,,,,,,,,,
49 ,Nathan Baker ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
50 ,Dominic Ball ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
51 ,Mario Balotelli ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
52 ,Patrick Bamford ,Forward,13 ,,,5 ,,,2 ,2 ,3 ,1 ,,,,,,,,,,0 ,90 ,7 ,0 ,4 ,,,,0 ,0 ,8 ,3 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,10 ,4 ,0 ,1 ,,,,,,,,
53 ,Barry Bannan ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
54 ,Phil Bardsley ,Defender,11 ,0 ,18 ,31 ,1 ,1 ,2 ,18 ,32 ,7 ,0 ,28 ,61 ,29 ,3 ,12 ,3 ,0 ,0 ,1 ,300 ,27 ,1 ,14 ,0 ,1 ,17 ,1 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
55 ,Brandon Barker ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
56 ,Ross Barkley ,Midfielder,38 ,,,34 ,1 ,,38 ,17 ,18 ,15 ,,186 ,250 ,228 ,116 ,29 ,31 ,,0 ,8 ,1802 ,47 ,11 ,110 ,0 ,19 ,103 ,4 ,0 ,29 ,5 ,8 ,0 ,7 ,1 ,5 ,0 ,2 ,0 ,95 ,29 ,0 ,7 ,,,,,,,,
57 ,Daniel Barlaser ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
58 ,Modou Barrow ,Forward,22 ,,,18 ,,,2 ,8 ,5 ,1 ,,,,,,,,,,2 ,206 ,9 ,1 ,28 ,,,,0 ,0 ,3 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,11 ,4 ,0 ,0 ,,,,,,,,
59 ,Gareth Barry ,Midfielder,33 ,,,96 ,1 ,,6 ,54 ,79 ,33 ,,239 ,193 ,140 ,18 ,56 ,27 ,,1 ,1 ,2061 ,62 ,3 ,33 ,0 ,5 ,185 ,5 ,1 ,42 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,4 ,0 ,1 ,,,,,,,,
60 ,Kyle Bartley ,Defender,5 ,0 ,6 ,9 ,1 ,0 ,0 ,6 ,29 ,12 ,0 ,13 ,24 ,8 ,1 ,11 ,3 ,0 ,1 ,0 ,127 ,25 ,0 ,1 ,0 ,0 ,5 ,2 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
61 ,Sebastien Bassong ,Defender,32 ,4 ,56 ,27 ,1 ,1 ,3 ,53 ,256 ,151 ,1 ,136 ,155 ,83 ,11 ,95 ,41 ,0 ,2 ,0 ,882 ,28 ,0 ,2 ,0 ,0 ,74 ,4 ,0 ,25 ,3 ,1 ,0 ,0 ,1 ,0 ,,,,,,,,,,,,,,,
62 ,Asmir Begovic ,Goalkeeper,17 ,4 ,24 ,,,,,,,,,,,,,,,0 ,1 ,0 ,336 ,20 ,,,,,81 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,55 ,0 ,8 ,17 ,12 ,6 ,69 ,106 
63 ,Valon Behrami ,Midfielder,21 ,,,66 ,1 ,,0 ,49 ,10 ,5 ,,96 ,100 ,103 ,4 ,12 ,25 ,,1 ,1 ,508 ,24 ,1 ,3 ,1 ,1 ,9 ,3 ,1 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
64 ,Essaïd Belkalem ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
65 ,Héctor Bellerín ,Defender,36 ,18 ,33 ,58 ,1 ,0 ,5 ,66 ,85 ,31 ,0 ,164 ,166 ,147 ,62 ,39 ,39 ,0 ,0 ,5 ,1689 ,47 ,9 ,109 ,0 ,9 ,33 ,3 ,0 ,19 ,1 ,1 ,0 ,0 ,1 ,1 ,,,,,,,,,,,,,,,
66 ,Yohan Benalouane ,Defender,4 ,0 ,1 ,0 ,0 ,0 ,0 ,6 ,4 ,2 ,0 ,1 ,3 ,4 ,0 ,3 ,1 ,0 ,0 ,0 ,14 ,4 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
67 ,Ismael Bennacer ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
68 ,Joe Bennett ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
69 ,Nabil Bentaleb ,Midfielder,5 ,,,2 ,1 ,,0 ,2 ,1 ,0 ,,10 ,8 ,8 ,1 ,5 ,2 ,,0 ,0 ,97 ,19 ,0 ,0 ,0 ,0 ,2 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,2 ,1 ,0 ,,,,,,,,
70 ,Christian Benteke ,Forward,29 ,,,8 ,,,16 ,0 ,13 ,10 ,,,,,,,,,,3 ,516 ,18 ,3 ,1 ,,,,2 ,0 ,29 ,17 ,9 ,3 ,6 ,0 ,1 ,0 ,1 ,0 ,61 ,20 ,0 ,9 ,,,,,,,,
71 ,Saido Berahino ,Forward,31 ,,,18 ,,,11 ,7 ,1 ,1 ,,,,,,,,,,0 ,457 ,15 ,1 ,22 ,,,,0 ,0 ,18 ,10 ,4 ,0 ,3 ,1 ,1 ,0 ,0 ,0 ,35 ,11 ,0 ,7 ,,,,,,,,
72 ,Steven Berghuis ,Forward,9 ,,,6 ,,,1 ,2 ,1 ,1 ,,,,,,,,,,2 ,86 ,10 ,1 ,18 ,,,,2 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,4 ,1 ,1 ,,,,,,,,
73 ,Ryan Bertrand ,Defender,32 ,9 ,33 ,43 ,1 ,0 ,3 ,72 ,88 ,38 ,1 ,133 ,124 ,120 ,17 ,37 ,32 ,0 ,0 ,3 ,1121 ,35 ,6 ,146 ,0 ,1 ,56 ,6 ,0 ,30 ,0 ,1 ,0 ,0 ,1 ,0 ,,,,,,,,,,,,,,,
74 ,Muhamed Besic ,Midfielder,12 ,,,26 ,1 ,,0 ,9 ,16 ,5 ,,45 ,47 ,33 ,14 ,5 ,5 ,,0 ,0 ,337 ,28 ,1 ,6 ,0 ,1 ,23 ,1 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,4 ,2 ,1 ,0 ,,,,,,,,
75 ,Krystian Bielik ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
76 ,Gael Bigirimana ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
77 ,Jerome Binnom-Williams ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
78 ,Tyler Blackett ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
79 ,Corey Blackett-Taylor ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
