,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
396 ,Nathaniel Shio Hong Wan ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
397 ,Conor Hourihane ,Midfielder,27 ,,,16 ,1 ,,13 ,9 ,26 ,9 ,,72 ,53 ,48 ,4 ,13 ,9 ,,0 ,5 ,612 ,23 ,8 ,112 ,0 ,1 ,20 ,4 ,0 ,14 ,4 ,3 ,0 ,0 ,3 ,1 ,0 ,0 ,1 ,29 ,10 ,0 ,1 ,,,,,,,,
398 ,Callum Hudson-Odoi ,Forward,22 ,,,10 ,,,11 ,5 ,4 ,2 ,,,,,,,,,,5 ,412 ,19 ,6 ,63 ,,,,1 ,0 ,11 ,3 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,21 ,4 ,0 ,1 ,,,,,,,,
399 ,Will Hughes ,Midfielder,30 ,,,75 ,1 ,,10 ,37 ,26 ,13 ,,127 ,170 ,166 ,24 ,25 ,32 ,,0 ,1 ,840 ,28 ,2 ,69 ,0 ,1 ,11 ,9 ,0 ,53 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,27 ,3 ,0 ,1 ,,,,,,,,
400 ,Jordan Hugill ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
401 ,Cameron Humphreys-Grant ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
402 ,Joseph Hungbo ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
403 ,James Husband ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
404 ,Alan Hutton ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
405 ,Emerson Hyndman ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
406 ,Pierre-Emile Højbjerg ,Midfielder,33 ,,,80 ,1 ,,10 ,46 ,49 ,23 ,,326 ,210 ,178 ,40 ,55 ,43 ,,0 ,1 ,1823 ,55 ,0 ,27 ,0 ,4 ,106 ,5 ,0 ,46 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,11 ,0 ,5 ,,,,,,,,
407 ,Jordon Ibe ,Midfielder,2 ,,,2 ,1 ,,0 ,0 ,1 ,0 ,,6 ,5 ,2 ,1 ,0 ,0 ,,0 ,0 ,17 ,9 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
408 ,Vicente Iborra ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
409 ,Adam Idah ,Forward,12 ,,,2 ,,,1 ,0 ,1 ,1 ,,,,,,,,,,0 ,48 ,4 ,0 ,0 ,,,,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,6 ,2 ,0 ,1 ,,,,,,,,
410 ,Odion Ighalo ,Forward,11 ,,,2 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,0 ,25 ,2 ,0 ,0 ,,,,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,7 ,4 ,1 ,4 ,,,,,,,,
411 ,Kelechi Iheanacho ,Forward,20 ,,,3 ,,,7 ,3 ,7 ,6 ,,,,,,,,,,3 ,267 ,13 ,3 ,2 ,,,,1 ,0 ,24 ,9 ,5 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,36 ,20 ,1 ,5 ,,,,,,,,
412 ,Iker Pozo ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
413 ,Dejan Iliev ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
414 ,Danny Ings ,Forward,38 ,,,42 ,,,27 ,9 ,24 ,16 ,,,,,,,,,,2 ,643 ,17 ,2 ,29 ,,,,3 ,0 ,36 ,12 ,22 ,0 ,13 ,8 ,6 ,1 ,1 ,0 ,93 ,38 ,0 ,8 ,,,,,,,,
415 ,Ryan Inniss ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
416 ,Isaac Success ,Forward,5 ,,,0 ,,,0 ,1 ,0 ,0 ,,,,,,,,,,0 ,17 ,3 ,0 ,2 ,,,,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,,,,,,,,
417 ,Ivan Cavaleiro ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
418 ,Daniel Iversen ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
419 ,Ivo Pinto ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
420 ,Alex Iwobi ,Forward,25 ,,,25 ,,,5 ,14 ,10 ,5 ,,,,,,,,,,0 ,557 ,22 ,2 ,48 ,,,,0 ,0 ,12 ,0 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,23 ,10 ,0 ,3 ,,,,,,,,
421 ,José Izquierdo ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
422 ,Phil Jagielka ,Defender,6 ,0 ,6 ,5 ,1 ,0 ,0 ,4 ,19 ,10 ,0 ,16 ,24 ,7 ,0 ,15 ,4 ,0 ,0 ,0 ,75 ,13 ,0 ,1 ,1 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
423 ,Alireza Jahanbakhsh ,Forward,10 ,,,8 ,,,4 ,3 ,1 ,0 ,,,,,,,,,,0 ,112 ,11 ,2 ,24 ,,,,0 ,0 ,2 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,2 ,0 ,0 ,,,,,,,,
424 ,Eldin Jakupovic ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
425 ,Reece James ,Defender,24 ,4 ,23 ,36 ,1 ,0 ,6 ,22 ,22 ,10 ,0 ,104 ,123 ,113 ,30 ,36 ,44 ,0 ,0 ,2 ,1016 ,42 ,6 ,109 ,0 ,0 ,40 ,1 ,0 ,22 ,1 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
426 ,Andi Janjeva ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
427 ,Alexandre Jankewitz ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
428 ,Daryl Janmaat ,Defender,8 ,3 ,5 ,14 ,1 ,0 ,2 ,7 ,19 ,5 ,0 ,38 ,22 ,17 ,5 ,2 ,1 ,1 ,0 ,1 ,267 ,33 ,1 ,24 ,0 ,0 ,8 ,1 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
429 ,Vincent Janssen ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
430 ,Vitezslav Jaros ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
431 ,Mile Jedinak ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
432 ,Carl Jenkinson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
433 ,Teddy Jenks ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
434 ,Lukas Jensen ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
435 ,Jiang Guangtai ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
436 ,Roberto Jiménez ,Goalkeeper,8 ,0 ,17 ,,,,,,,,,,,,,,,1 ,2 ,0 ,203 ,25 ,,,,,49 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,36 ,0 ,8 ,0 ,1 ,2 ,26 ,41 
437 ,João Cancelo ,Defender,17 ,5 ,11 ,40 ,1 ,0 ,3 ,21 ,16 ,12 ,0 ,99 ,104 ,79 ,37 ,19 ,22 ,0 ,0 ,0 ,1010 ,59 ,6 ,47 ,0 ,0 ,38 ,4 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
438 ,João Moutinho ,Midfielder,38 ,,,93 ,1 ,,5 ,50 ,17 ,6 ,,248 ,152 ,183 ,15 ,21 ,26 ,,0 ,6 ,1839 ,48 ,9 ,221 ,0 ,5 ,152 ,7 ,0 ,40 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,22 ,6 ,0 ,0 ,,,,,,,,
439 ,João Pedro ,Forward,3 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,9 ,3 ,0 ,3 ,,,,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
440 ,João Virgínia ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
441 ,Joel Pereira ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
442 ,Joelinton ,Forward,38 ,,,34 ,,,12 ,11 ,30 ,19 ,,,,,,,,,,2 ,820 ,22 ,3 ,6 ,,,,7 ,0 ,32 ,20 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,50 ,15 ,0 ,8 ,,,,,,,,
443 ,Viktor Johansson ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
444 ,Cameron John ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
445 ,Tyreece John-Jules ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
446 ,Darnell Johnson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
447 ,George Johnston ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
448 ,Jonathan Williams ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
449 ,Curtis Jones ,Midfielder,6 ,,,4 ,1 ,,1 ,2 ,0 ,0 ,,14 ,9 ,12 ,3 ,2 ,3 ,,0 ,0 ,123 ,21 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,2 ,0 ,0 ,,,,,,,,
450 ,Jonny ,Defender,35 ,9 ,35 ,91 ,1 ,0 ,7 ,53 ,29 ,12 ,0 ,158 ,186 ,211 ,32 ,35 ,51 ,0 ,1 ,2 ,1087 ,31 ,1 ,54 ,0 ,1 ,20 ,4 ,0 ,34 ,2 ,2 ,0 ,2 ,0 ,0 ,,,,,,,,,,,,,,,
451 ,Corey Jordan ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
452 ,Jorginho ,Midfielder,31 ,,,66 ,1 ,,4 ,64 ,26 ,7 ,,247 ,123 ,151 ,13 ,14 ,39 ,,0 ,2 ,2257 ,73 ,6 ,10 ,0 ,16 ,132 ,10 ,0 ,27 ,0 ,4 ,0 ,4 ,0 ,0 ,0 ,3 ,0 ,12 ,4 ,0 ,0 ,,,,,,,,
453 ,Joselu ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
454 ,Jota ,Midfielder,10 ,,,3 ,0 ,,4 ,3 ,5 ,1 ,,26 ,13 ,25 ,7 ,1 ,2 ,,0 ,1 ,93 ,9 ,1 ,2 ,0 ,2 ,6 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,1 ,0 ,0 ,,,,,,,,
455 ,James Justin ,Defender,13 ,4 ,14 ,36 ,0 ,0 ,1 ,11 ,24 ,16 ,0 ,64 ,85 ,71 ,8 ,22 ,33 ,1 ,0 ,1 ,682 ,52 ,1 ,37 ,0 ,0 ,20 ,1 ,0 ,8 ,1 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
456 ,Christian Kabasele ,Defender,27 ,6 ,34 ,37 ,1 ,0 ,5 ,36 ,124 ,58 ,0 ,96 ,121 ,90 ,9 ,62 ,49 ,0 ,0 ,2 ,670 ,25 ,1 ,0 ,0 ,0 ,59 ,1 ,2 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
457 ,Younes Kaboul ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
458 ,Sullay Kaikai ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
459 ,Tomas Kalas ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
460 ,Lovre Kalinic ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
461 ,Herbie Kane ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
462 ,N'Golo Kanté ,Midfielder,22 ,,,44 ,0 ,,6 ,44 ,31 ,10 ,,158 ,96 ,138 ,24 ,19 ,32 ,,2 ,0 ,1134 ,52 ,1 ,26 ,0 ,0 ,40 ,4 ,0 ,45 ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,18 ,6 ,0 ,1 ,,,,,,,,
463 ,Bartosz Kapustka ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
464 ,Loris Karius ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
465 ,Beram Kayal ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
466 ,Moise Kean ,Forward,29 ,,,6 ,,,5 ,5 ,1 ,1 ,,,,,,,,,,2 ,125 ,4 ,5 ,12 ,,,,1 ,0 ,27 ,4 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,30 ,13 ,0 ,4 ,,,,,,,,
467 ,Michael Keane ,Defender,31 ,7 ,42 ,31 ,1 ,0 ,1 ,44 ,150 ,91 ,0 ,127 ,169 ,121 ,1 ,130 ,90 ,1 ,0 ,0 ,1447 ,47 ,1 ,0 ,0 ,2 ,91 ,3 ,0 ,20 ,0 ,2 ,1 ,1 ,0 ,1 ,,,,,,,,,,,,,,,
468 ,Peter Keen ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
469 ,Naby Keita ,Midfielder,18 ,,,30 ,0 ,,2 ,10 ,2 ,1 ,,82 ,72 ,44 ,23 ,9 ,10 ,,0 ,3 ,678 ,38 ,5 ,7 ,0 ,5 ,15 ,1 ,0 ,9 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,12 ,7 ,1 ,1 ,,,,,,,,
470 ,Caoimhin Kelleher ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
471 ,Lloyd Kelly ,Defender,8 ,1 ,15 ,7 ,0 ,0 ,1 ,6 ,15 ,5 ,0 ,42 ,22 ,31 ,2 ,11 ,20 ,0 ,1 ,0 ,201 ,25 ,0 ,6 ,0 ,0 ,10 ,2 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
472 ,Daniel Kemp ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
473 ,Kenedy ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
474 ,Jonjoe Kenny ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
475 ,Ryan Kent ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
476 ,Ki Sung-Yueng ,Midfielder,3 ,,,1 ,1 ,,0 ,3 ,2 ,2 ,,4 ,8 ,5 ,2 ,2 ,0 ,,0 ,0 ,66 ,22 ,0 ,5 ,1 ,0 ,3 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
477 ,Kiko Femenía ,Defender,28 ,4 ,46 ,68 ,1 ,0 ,1 ,36 ,46 ,17 ,0 ,150 ,112 ,100 ,19 ,13 ,13 ,0 ,0 ,0 ,953 ,34 ,1 ,69 ,0 ,0 ,37 ,5 ,0 ,26 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
