,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
237 ,Jon Flanagan ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
238 ,Darren Fletcher ,Midfielder,27 ,,,47 ,1 ,,5 ,26 ,31 ,12 ,,133 ,108 ,99 ,15 ,21 ,21 ,,1 ,1 ,1048 ,39 ,2 ,49 ,0 ,6 ,87 ,0 ,0 ,14 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,11 ,2 ,0 ,1 ,,,,,,,,
239 ,Phil Foden ,Midfielder,5 ,,,1 ,1 ,,0 ,0 ,1 ,0 ,,0 ,7 ,5 ,3 ,0 ,3 ,,0 ,1 ,44 ,9 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
240 ,Michael Folivi ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
241 ,Fraser Forster ,Goalkeeper,20 ,4 ,30 ,,,,,,,,,,,,,,,0 ,2 ,0 ,444 ,22 ,,,,,105 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,68 ,1 ,2 ,8 ,6 ,3 ,62 ,146 
242 ,Ben Foster ,Goalkeeper,37 ,10 ,55 ,,,,,,,,,,,,,,,0 ,0 ,0 ,1079 ,29 ,,,,,367 ,2 ,0 ,1 ,,0 ,,,,,,,,,,,,100 ,0 ,5 ,34 ,11 ,16 ,70 ,338 
243 ,Timothy Fosu-Mensah ,Defender,21 ,2 ,29 ,42 ,1 ,1 ,2 ,31 ,66 ,33 ,0 ,97 ,85 ,66 ,11 ,19 ,22 ,0 ,0 ,0 ,612 ,29 ,0 ,17 ,0 ,0 ,32 ,2 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
244 ,Dimitri Foulquier ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
245 ,Juan Foyth ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
246 ,Simon Francis ,Defender,32 ,4 ,47 ,49 ,1 ,0 ,6 ,49 ,176 ,99 ,1 ,159 ,217 ,131 ,11 ,142 ,75 ,0 ,2 ,1 ,1606 ,50 ,1 ,78 ,0 ,1 ,123 ,8 ,1 ,24 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
247 ,Ryan Fraser ,Midfielder,26 ,,,11 ,1 ,,10 ,17 ,29 ,12 ,,103 ,74 ,75 ,10 ,9 ,26 ,,0 ,3 ,816 ,31 ,3 ,138 ,0 ,3 ,20 ,0 ,0 ,6 ,1 ,5 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,30 ,12 ,0 ,0 ,,,,,,,,
248 ,Freddie Ladapo ,Forward,1 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,7 ,7 ,0 ,2 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
249 ,Christian Fuchs ,Defender,25 ,4 ,35 ,41 ,1 ,0 ,4 ,58 ,70 ,35 ,0 ,132 ,115 ,91 ,9 ,61 ,37 ,1 ,0 ,1 ,896 ,36 ,0 ,71 ,0 ,1 ,56 ,1 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
250 ,Jay Fulton ,Midfielder,2 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,3 ,0 ,2 ,0 ,0 ,0 ,,0 ,0 ,8 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
251 ,Ramiro Funes Mori ,Defender,4 ,0 ,2 ,0 ,0 ,0 ,0 ,3 ,14 ,8 ,0 ,9 ,9 ,8 ,0 ,7 ,4 ,0 ,0 ,0 ,54 ,14 ,0 ,0 ,0 ,0 ,5 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
252 ,Manolo Gabbiadini ,Forward,28 ,,,3 ,,,3 ,4 ,6 ,3 ,,,,,,,,,,0 ,223 ,8 ,0 ,5 ,,,,2 ,0 ,14 ,10 ,5 ,0 ,0 ,5 ,2 ,0 ,1 ,0 ,22 ,10 ,0 ,0 ,,,,,,,,
253 ,Gabriel Jesus ,Forward,29 ,,,23 ,,,9 ,8 ,6 ,4 ,,,,,,,,,,3 ,591 ,20 ,4 ,2 ,,,,6 ,0 ,28 ,15 ,13 ,3 ,7 ,3 ,3 ,0 ,0 ,0 ,56 ,33 ,1 ,13 ,,,,,,,,
254 ,Gabriel Paulista ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
255 ,Sam Gallagher ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
256 ,Luke Garbutt ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
257 ,Florin Gardos ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
258 ,Dwight Gayle ,Forward,35 ,,,12 ,,,14 ,6 ,17 ,10 ,,,,,,,,,,3 ,433 ,12 ,3 ,5 ,,,,3 ,0 ,23 ,22 ,6 ,1 ,3 ,2 ,1 ,0 ,0 ,0 ,57 ,21 ,0 ,9 ,,,,,,,,
259 ,Paulo Gazzaniga ,Goalkeeper,1 ,1 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,22 ,22 ,,,,,7 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,3 ,0 ,1 ,2 ,0 ,2 ,3 ,8 
260 ,Anthony Georgiou ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
261 ,Kieran Gibbs ,Defender,33 ,7 ,44 ,41 ,1 ,0 ,4 ,48 ,82 ,41 ,1 ,169 ,117 ,104 ,24 ,42 ,39 ,0 ,0 ,1 ,1014 ,31 ,3 ,74 ,0 ,0 ,39 ,3 ,0 ,22 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
262 ,Charlie Gilmour ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
263 ,Olivier Giroud ,Forward,29 ,,,9 ,,,12 ,2 ,9 ,7 ,,,,,,,,,,1 ,375 ,13 ,5 ,3 ,,,,0 ,0 ,13 ,5 ,7 ,4 ,0 ,3 ,3 ,0 ,0 ,0 ,48 ,15 ,0 ,9 ,,,,,,,,
264 ,Connor Goldson ,Defender,3 ,1 ,5 ,2 ,1 ,0 ,1 ,1 ,8 ,6 ,0 ,12 ,13 ,9 ,0 ,10 ,4 ,0 ,0 ,0 ,83 ,28 ,0 ,1 ,0 ,1 ,11 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
265 ,Joseph Gomez ,Defender,23 ,9 ,21 ,58 ,1 ,1 ,2 ,34 ,48 ,26 ,0 ,144 ,124 ,80 ,23 ,33 ,31 ,0 ,0 ,2 ,1337 ,58 ,2 ,45 ,0 ,0 ,49 ,3 ,0 ,15 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
266 ,Curtis Good ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
267 ,Anthony Gordon ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
268 ,Dan Gosling ,Midfielder,28 ,,,50 ,1 ,,4 ,25 ,25 ,14 ,,151 ,147 ,177 ,18 ,54 ,58 ,,0 ,1 ,1062 ,38 ,0 ,6 ,1 ,1 ,39 ,8 ,0 ,38 ,2 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,22 ,8 ,0 ,1 ,,,,,,,,
269 ,Yoan Gouffran ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
270 ,Kamil Grabara ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
271 ,Lewis Grabban ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
272 ,Max-Alain Gradel ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
273 ,Lee Grant ,Goalkeeper,3 ,0 ,7 ,,,,,,,,,,,,,,,0 ,0 ,0 ,78 ,26 ,,,,,27 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,8 ,0 ,0 ,1 ,2 ,1 ,14 ,23 
274 ,Demarai Gray ,Midfielder,35 ,,,17 ,1 ,,16 ,11 ,11 ,2 ,,99 ,90 ,104 ,38 ,5 ,24 ,,1 ,1 ,557 ,16 ,4 ,86 ,0 ,1 ,26 ,2 ,0 ,7 ,4 ,3 ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,36 ,9 ,0 ,2 ,,,,,,,,
275 ,Robert Green ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
276 ,Matt Grimes ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
277 ,Daniel Grimshaw ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
278 ,Pascal Groß ,Midfielder,38 ,,,36 ,1 ,,12 ,14 ,19 ,6 ,,137 ,79 ,187 ,11 ,13 ,57 ,,0 ,8 ,1215 ,32 ,16 ,234 ,0 ,10 ,68 ,2 ,0 ,33 ,9 ,7 ,1 ,5 ,1 ,0 ,0 ,1 ,0 ,44 ,20 ,0 ,0 ,,,,,,,,
279 ,Marko Grujic ,Midfielder,3 ,,,2 ,1 ,,0 ,0 ,0 ,0 ,,2 ,2 ,3 ,0 ,0 ,2 ,,0 ,0 ,14 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
280 ,Jóhann Gudmundsson ,Midfielder,35 ,,,43 ,1 ,,15 ,34 ,33 ,13 ,,179 ,151 ,167 ,36 ,41 ,49 ,,0 ,8 ,805 ,23 ,7 ,213 ,0 ,1 ,42 ,2 ,0 ,18 ,2 ,2 ,1 ,0 ,1 ,3 ,0 ,0 ,0 ,54 ,18 ,0 ,0 ,,,,,,,,
281 ,Idrissa Gueye ,Midfielder,33 ,,,117 ,1 ,,6 ,62 ,42 ,13 ,,287 ,220 ,172 ,18 ,33 ,33 ,,0 ,1 ,1566 ,47 ,1 ,11 ,0 ,1 ,71 ,6 ,1 ,50 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,23 ,7 ,0 ,1 ,,,,,,,,
282 ,Ilkay Gündogan ,Midfielder,30 ,,,27 ,1 ,,12 ,16 ,10 ,2 ,,124 ,75 ,83 ,26 ,4 ,12 ,,0 ,1 ,1402 ,47 ,2 ,8 ,0 ,6 ,34 ,3 ,0 ,14 ,0 ,4 ,1 ,3 ,0 ,1 ,0 ,1 ,0 ,35 ,11 ,0 ,1 ,,,,,,,,
283 ,Daniel Gyollai ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
284 ,Florent Hadergjonaj ,Defender,23 ,4 ,28 ,21 ,1 ,0 ,4 ,17 ,38 ,16 ,0 ,94 ,61 ,74 ,16 ,15 ,22 ,0 ,0 ,1 ,618 ,27 ,1 ,98 ,0 ,2 ,44 ,3 ,0 ,17 ,4 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
285 ,Sead Haksabanovic ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
286 ,Ben Hamer ,Goalkeeper,4 ,1 ,7 ,,,,,,,,,,,,,,,0 ,0 ,0 ,71 ,18 ,,,,,19 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,6 ,0 ,2 ,0 ,0 ,2 ,15 ,20 
287 ,Ethan Hamilton ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
288 ,Grant Hanley ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
289 ,Ollie Harfield ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
290 ,Rekeem Harper ,Midfielder,1 ,,,1 ,1 ,,0 ,0 ,0 ,0 ,,2 ,1 ,1 ,0 ,0 ,0 ,,0 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
291 ,Joe Hart ,Goalkeeper,19 ,4 ,39 ,,,,,,,,,,,,,,,0 ,4 ,1 ,544 ,29 ,,,,,185 ,0 ,0 ,1 ,,0 ,,,,,,,,,,,,53 ,1 ,13 ,3 ,5 ,7 ,52 ,155 
292 ,Jakob Haugaard ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
293 ,Isaac Hayden ,Midfielder,26 ,,,40 ,1 ,,1 ,23 ,40 ,20 ,,69 ,106 ,123 ,6 ,51 ,45 ,,0 ,0 ,527 ,20 ,0 ,17 ,0 ,0 ,14 ,7 ,0 ,30 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,14 ,9 ,1 ,1 ,,,,,,,,
294 ,Eden Hazard ,Forward,34 ,,,6 ,,,18 ,3 ,0 ,0 ,,,,,,,,,,4 ,1369 ,40 ,9 ,51 ,,,,2 ,0 ,13 ,16 ,12 ,0 ,8 ,4 ,0 ,0 ,2 ,0 ,71 ,37 ,1 ,5 ,,,,,,,,
295 ,Tom Heaton ,Goalkeeper,4 ,0 ,4 ,,,,,,,,,,,,,,,0 ,0 ,0 ,94 ,24 ,,,,,34 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,8 ,0 ,1 ,1 ,1 ,0 ,22 ,32 
296 ,Michael Hefele ,Defender,2 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,5 ,4 ,0 ,1 ,1 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,9 ,5 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
297 ,Tomer Hemed ,Forward,16 ,,,7 ,,,4 ,2 ,12 ,8 ,,,,,,,,,,2 ,234 ,15 ,0 ,1 ,,,,0 ,0 ,10 ,7 ,2 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,17 ,7 ,0 ,2 ,,,,,,,,
298 ,Jordan Henderson ,Midfielder,27 ,,,51 ,1 ,,4 ,31 ,20 ,5 ,,213 ,98 ,90 ,8 ,28 ,11 ,,0 ,1 ,2085 ,77 ,2 ,25 ,0 ,7 ,152 ,1 ,0 ,26 ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,15 ,3 ,0 ,1 ,,,,,,,,
299 ,Jeff Hendrick ,Midfielder,34 ,,,16 ,1 ,,10 ,8 ,20 ,8 ,,113 ,73 ,132 ,24 ,15 ,58 ,,0 ,2 ,802 ,24 ,3 ,23 ,0 ,5 ,20 ,1 ,0 ,19 ,16 ,2 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,25 ,6 ,0 ,2 ,,,,,,,,
300 ,Wayne Hennessey ,Goalkeeper,27 ,7 ,41 ,,,,,,,,,,,,,,,0 ,0 ,0 ,689 ,26 ,,,,,229 ,1 ,0 ,0 ,,0 ,,,,,,,,,,,,91 ,0 ,10 ,26 ,5 ,17 ,92 ,227 
301 ,Henrik Bjørdal ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
302 ,Dion Henry ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
303 ,Ander Herrera ,Midfielder,26 ,,,56 ,1 ,,6 ,34 ,20 ,4 ,,104 ,103 ,105 ,10 ,9 ,10 ,,0 ,2 ,1043 ,40 ,2 ,15 ,0 ,4 ,38 ,5 ,0 ,28 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,1 ,0 ,0 ,,,,,,,,
304 ,Jake Hesketh ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
305 ,Heurelho Gomes ,Goalkeeper,24 ,5 ,40 ,,,,,,,,,,,,,,,0 ,2 ,0 ,630 ,26 ,,,,,208 ,0 ,0 ,1 ,,0 ,,,,,,,,,,,,61 ,0 ,24 ,15 ,5 ,14 ,115 ,179 
306 ,Mateusz Hewelt ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
307 ,Ryan Hill ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
308 ,Jordy Hiwula-Mayifuila ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
309 ,Tommie Hoban ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
310 ,Shaun Hobson ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
311 ,Wesley Hoedt ,Defender,28 ,5 ,42 ,60 ,1 ,1 ,3 ,40 ,172 ,82 ,0 ,200 ,161 ,104 ,25 ,61 ,53 ,0 ,2 ,1 ,1323 ,47 ,1 ,6 ,0 ,1 ,142 ,7 ,0 ,22 ,0 ,0 ,0 ,0 ,0 ,2 ,,,,,,,,,,,,,,,
312 ,Jonathan Hogg ,Midfielder,30 ,,,93 ,1 ,,4 ,70 ,45 ,19 ,,209 ,164 ,145 ,8 ,35 ,30 ,,0 ,0 ,1413 ,47 ,0 ,3 ,0 ,2 ,62 ,8 ,1 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,2 ,0 ,0 ,,,,,,,,
313 ,Rob Holding ,Defender,12 ,3 ,17 ,19 ,1 ,1 ,1 ,21 ,39 ,18 ,0 ,67 ,56 ,46 ,5 ,28 ,20 ,0 ,0 ,0 ,603 ,50 ,0 ,0 ,0 ,1 ,30 ,3 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
314 ,José Holebas ,Defender,28 ,5 ,47 ,51 ,1 ,0 ,7 ,29 ,81 ,43 ,0 ,160 ,136 ,142 ,23 ,45 ,35 ,0 ,1 ,4 ,958 ,34 ,6 ,210 ,0 ,0 ,55 ,7 ,0 ,37 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
315 ,Mason Holgate ,Defender,15 ,4 ,14 ,23 ,1 ,0 ,1 ,23 ,82 ,44 ,0 ,57 ,75 ,68 ,8 ,33 ,41 ,0 ,1 ,0 ,475 ,32 ,1 ,12 ,0 ,0 ,44 ,3 ,0 ,12 ,1 ,0 ,0 ,0 ,0 ,1 ,,,,,,,,,,,,,,,
316 ,Nathan Holland ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
317 ,Jordan Holmes ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
